Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2024-09-14,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,39,31,420.0,13020.0,8,Ambient,3
2024-09-14,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,20,16,155.0,2480.0,4,Ambient,4
2024-09-14,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,16,10,20.0,200.0,6,Ambient,2
2024-09-14,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,45,28,40.0,1120.0,17,Refrigerated,2
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,34,21,42.0,882.0,13,Refrigerated,2
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,40,34,38.0,1292.0,6,Ambient,3
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,24,18,240.0,4320.0,6,Ice Box,4
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,36,25,72.0,1800.0,11,Refrigerated,2
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,44,43,25.0,1075.0,1,Ambient,5
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,33,32,35.0,1120.0,1,Ambient,4
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,31,18,420.0,7560.0,13,Ambient,3
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,32,23,155.0,3565.0,9,Ambient,3
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,19,17,20.0,340.0,2,Ambient,4
2024-09-15,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,47,37,40.0,1480.0,10,Refrigerated,4
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,64,51,42.0,2142.0,13,Refrigerated,4
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,59,36,38.0,1368.0,23,Ambient,3
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,45,40,240.0,9600.0,5,Ice Box,4
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,25,15,72.0,1080.0,10,Refrigerated,2
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,38,26,25.0,650.0,12,Ambient,2
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,57,38,35.0,1330.0,19,Ambient,3
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,48,26,420.0,10920.0,22,Ambient,2
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,39,32,155.0,4960.0,7,Ambient,3
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,38,32,20.0,640.0,6,Ambient,4
2024-09-16,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,32,17,40.0,680.0,15,Refrigerated,3
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,64,55,42.0,2310.0,9,Refrigerated,4
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,38,37,38.0,1406.0,1,Ambient,4
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,59,33,240.0,7920.0,26,Ice Box,2
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,48,32,72.0,2304.0,16,Refrigerated,2
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,66,42,25.0,1050.0,24,Ambient,2
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,56,55,35.0,1925.0,1,Ambient,5
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,18,15,420.0,6300.0,3,Ambient,3
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,26,23,155.0,3565.0,3,Ambient,3
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,26,23,20.0,460.0,3,Ambient,4
2024-09-17,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,33,23,40.0,920.0,10,Refrigerated,3
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,45,41,42.0,1722.0,4,Refrigerated,4
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,27,18,38.0,684.0,9,Ambient,2
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,68,51,240.0,12240.0,17,Ice Box,4
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,55,39,72.0,2808.0,16,Refrigerated,3
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,46,29,25.0,725.0,17,Ambient,3
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,54,29,35.0,1015.0,25,Ambient,3
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,30,28,420.0,11760.0,2,Ambient,4
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,34,30,155.0,4650.0,4,Ambient,4
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,49,32,20.0,640.0,17,Ambient,2
2024-09-18,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,27,19,40.0,760.0,8,Refrigerated,3
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,37,31,42.0,1302.0,6,Refrigerated,3
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,58,40,38.0,1520.0,18,Ambient,2
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,53,53,240.0,12720.0,0,Ice Box,4
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,32,24,72.0,1728.0,8,Refrigerated,3
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,56,44,25.0,1100.0,12,Ambient,4
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,35,30,35.0,1050.0,5,Ambient,4
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,32,31,420.0,13020.0,1,Ambient,4
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,46,29,155.0,4495.0,17,Ambient,2
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,18,16,20.0,320.0,2,Ambient,4
2024-09-19,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,39,22,40.0,880.0,17,Refrigerated,3
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,29,22,42.0,924.0,7,Refrigerated,3
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,68,37,38.0,1406.0,31,Ambient,3
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,55,46,240.0,11040.0,9,Ice Box,4
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,57,49,72.0,3528.0,8,Refrigerated,3
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,40,39,25.0,975.0,1,Ambient,4
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,25,21,35.0,735.0,4,Ambient,4
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,18,17,420.0,7140.0,1,Ambient,5
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,27,20,155.0,3100.0,7,Ambient,3
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,34,25,20.0,500.0,9,Ambient,4
2024-09-20,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,17,9,40.0,360.0,8,Refrigerated,2
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,31,19,42.0,798.0,12,Refrigerated,3
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,44,28,38.0,1064.0,16,Ambient,2
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,31,25,240.0,6000.0,6,Ice Box,4
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,47,40,72.0,2880.0,7,Refrigerated,4
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,70,64,25.0,1600.0,6,Ambient,5
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,46,39,35.0,1365.0,7,Ambient,3
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,27,24,420.0,10080.0,3,Ambient,4
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,16,11,155.0,1705.0,5,Ambient,2
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,33,25,20.0,500.0,8,Ambient,4
2024-09-21,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,17,10,40.0,400.0,7,Refrigerated,3
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,54,53,42.0,2226.0,1,Refrigerated,4
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,49,46,38.0,1748.0,3,Ambient,4
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,53,33,240.0,7920.0,20,Ice Box,2
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,46,46,72.0,3312.0,0,Refrigerated,5
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,26,23,25.0,575.0,3,Ambient,3
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,69,52,35.0,1820.0,17,Ambient,4
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,23,22,420.0,9240.0,1,Ambient,5
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,28,27,155.0,4185.0,1,Ambient,5
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,34,32,20.0,640.0,2,Ambient,5
2024-09-22,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,22,19,40.0,760.0,3,Refrigerated,4
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,20,19,42.0,798.0,1,Refrigerated,5
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,62,39,38.0,1482.0,23,Ambient,3
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,29,23,240.0,5520.0,6,Ice Box,4
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,67,66,72.0,4752.0,1,Refrigerated,4
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,68,54,25.0,1350.0,14,Ambient,3
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,31,25,35.0,875.0,6,Ambient,4
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,32,20,420.0,8400.0,12,Ambient,2
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,30,17,155.0,2635.0,13,Ambient,2
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,28,16,20.0,320.0,12,Ambient,2
2024-09-23,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,23,21,40.0,840.0,2,Refrigerated,4
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,28,20,42.0,840.0,8,Refrigerated,3
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,21,14,38.0,532.0,7,Ambient,2
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,31,28,240.0,6720.0,3,Ice Box,5
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,64,50,72.0,3600.0,14,Refrigerated,4
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,47,30,25.0,750.0,17,Ambient,2
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,61,48,35.0,1680.0,13,Ambient,3
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,17,10,420.0,4200.0,7,Ambient,3
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,31,155.0,4805.0,5,Ambient,3
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,39,31,20.0,620.0,8,Ambient,3
2024-09-24,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,44,32,40.0,1280.0,12,Refrigerated,3
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,48,48,42.0,2016.0,0,Refrigerated,4
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,24,19,38.0,722.0,5,Ambient,3
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,21,18,240.0,4320.0,3,Ice Box,4
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,34,32,72.0,2304.0,2,Refrigerated,4
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,69,69,25.0,1725.0,0,Ambient,5
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,62,58,35.0,2030.0,4,Ambient,5
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,39,21,420.0,8820.0,18,Ambient,2
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,33,18,155.0,2790.0,15,Ambient,2
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,43,38,20.0,760.0,5,Ambient,3
2024-09-25,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,23,16,40.0,640.0,7,Refrigerated,3
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,42,29,42.0,1218.0,13,Refrigerated,2
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,51,47,38.0,1786.0,4,Ambient,4
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,36,32,240.0,7680.0,4,Ice Box,3
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,21,16,72.0,1152.0,5,Refrigerated,4
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,26,17,25.0,425.0,9,Ambient,2
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,25,13,35.0,455.0,12,Ambient,3
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,19,13,420.0,5460.0,6,Ambient,3
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,44,43,155.0,6665.0,1,Ambient,4
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,26,17,20.0,340.0,9,Ambient,2
2024-09-26,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,22,19,40.0,760.0,3,Refrigerated,3
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,64,62,42.0,2604.0,2,Refrigerated,5
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,42,40,38.0,1520.0,2,Ambient,5
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,56,49,240.0,11760.0,7,Ice Box,3
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,22,18,72.0,1296.0,4,Refrigerated,3
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,48,41,25.0,1025.0,7,Ambient,3
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,33,28,35.0,980.0,5,Ambient,4
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,25,22,420.0,9240.0,3,Ambient,3
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,28,27,155.0,4185.0,1,Ambient,4
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,49,45,20.0,900.0,4,Ambient,5
2024-09-27,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,47,27,40.0,1080.0,20,Refrigerated,2
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,20,11,42.0,462.0,9,Refrigerated,3
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,63,37,38.0,1406.0,26,Ambient,2
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,47,28,240.0,6720.0,19,Ice Box,3
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,16,72.0,1152.0,8,Refrigerated,3
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,68,60,25.0,1500.0,8,Ambient,4
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,29,35.0,1015.0,18,Ambient,3
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,20,15,420.0,6300.0,5,Ambient,3
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,50,37,155.0,5735.0,13,Ambient,4
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,40,29,20.0,580.0,11,Ambient,3
2024-09-28,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,19,15,40.0,600.0,4,Refrigerated,3
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,22,20,42.0,840.0,2,Refrigerated,4
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,44,33,38.0,1254.0,11,Ambient,4
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,44,29,240.0,6960.0,15,Ice Box,2
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,30,16,72.0,1152.0,14,Refrigerated,3
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,30,30,25.0,750.0,0,Ambient,4
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,31,35.0,1085.0,16,Ambient,2
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,40,420.0,16800.0,10,Ambient,3
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,50,30,155.0,4650.0,20,Ambient,2
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,37,35,20.0,700.0,2,Ambient,4
2024-09-29,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,40,35,40.0,1400.0,5,Refrigerated,4
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,57,44,42.0,1848.0,13,Refrigerated,4
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,70,40,38.0,1520.0,30,Ambient,2
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,25,21,240.0,5040.0,4,Ice Box,3
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,22,72.0,1584.0,2,Refrigerated,4
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,30,23,25.0,575.0,7,Ambient,3
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,60,33,35.0,1155.0,27,Ambient,3
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,18,15,420.0,6300.0,3,Ambient,4
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,18,18,155.0,2790.0,0,Ambient,5
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,18,16,20.0,320.0,2,Ambient,4
2024-09-30,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,16,16,40.0,640.0,0,Refrigerated,5
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,45,45,42.0,1890.0,0,Refrigerated,4
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,56,47,38.0,1786.0,9,Ambient,4
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,64,44,240.0,10560.0,20,Ice Box,3
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,35,33,72.0,2376.0,2,Refrigerated,5
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,59,43,25.0,1075.0,16,Ambient,3
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,67,50,35.0,1750.0,17,Ambient,3
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,21,420.0,8820.0,14,Ambient,2
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,35,33,155.0,5115.0,2,Ambient,5
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,23,15,20.0,300.0,8,Ambient,3
2024-10-01,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,39,25,40.0,1000.0,14,Refrigerated,2
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,40,40,42.0,1680.0,0,Refrigerated,5
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,43,38,38.0,1444.0,5,Ambient,3
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,70,57,240.0,13680.0,13,Ice Box,3
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,104,Eggs (Dozen),Dairy,NECC,54,42,72.0,3024.0,12,Refrigerated,3
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,105,Banana,Fruits,KR Market Supplier,29,24,25.0,600.0,5,Ambient,3
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,47,41,35.0,1435.0,6,Ambient,3
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,12,420.0,5040.0,10,Ambient,2
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,25,155.0,3875.0,11,Ambient,2
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,109,Chips (Large),Snacks,Lays,45,24,20.0,480.0,21,Ambient,3
2024-10-02,KIR002,Annapurna Kirana Store,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,22,16,40.0,640.0,6,Refrigerated,3
2024-10-03,KIR002,Annapurna Kirana Store,Bangalore,101,Milk,Dairy,Nandini Dairy,65,45,42.0,1890.0,20,Refrigerated,2
2024-10-03,KIR002,Annapurna Kirana Store,Bangalore,102,Bread (Loaf),Bakery,Britannia,49,36,38.0,1368.0,13,Ambient,3
2024-10-03,KIR002,Annapurna Kirana Store,Bangalore,103,Chicken,Meat,Licious Local Agent,38,22,240.0,5280.0,16,Ice Box,2
